Locky,".locky
.zepto
.odin
.shit
.thor
.aesir
.zzzzz
.osiris
.DIABLO6
.lukitus","([A-F0-9]{32}).locky
([A-F0-9]{32}).zepto
([A-F0-9]{32}).odin
([A-F0-9]{32}).shit
([A-F0-9]{32}).thor
([A-F0-9]{32}).aesir
([A-F0-9]{32}).zzzzz
([A-F0-9]{32}).osiris","_Locky_recover_instructions.txt
_Locky_recover_instructions.bmp
_HELP_instructions.txt
_HELP_instructions.bmp
_HOWDO_text.html
_WHAT_is.html
_INSTRUCTION.html
DesktopOSIRIS.(bmp|htm)
OSIRIS-[0-9]{4}.htm","Affiliations with Dridex and Necurs botnets
IOCs: https://ghostbin.com/paste/7jm4j",AES(128),,"08/08/2017 - Diablo6 Locky variant added
09/28/2017 - Lukitus Locky varinat added",,http://www.bleepingcomputer.com/news/security/new-locky-version-adds-the-zepto-extension-to-encrypted-files/,"WSF variant:
http://blog.trendmicro.com/trendlabs-security-intelligence/new-locky-ransomware-spotted-in-the-brazilian-underground-market-uses-windows-script-files/

Odin:
https://nakedsecurity.sophos.com/2016/10/06/odin-ransomware-takes-over-from-zepto-and-locky/

OSIRIS:
https://www.bleepingcomputer.com/news/security/locky-ransomware-switches-to-egyptian-mythology-with-the-osiris-extension/",https://www.google.de/search?tbm=isch&q=Ransomware+Locky,,
Lock93,.lock93,,,,,,,,https://twitter.com/malwrhunterteam/status/789882488365678592,,https://www.google.de/search?tbm=isch&q=Ransomware+Lock93,,
Lomix,,,,Based on the idiotic open-source ransomware called CryptoWire,,,,,https://twitter.com/siri_urz/status/801815087082274816,,,,
Lortok,.crime,,,,,,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+Lortok,,
LowLevel04,oor.,,,Prepends filenames,,,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+LowLevel04,,
M4N1F3STO,,,,"Does not encrypt
Unlock code=suckmydicknigga",,,,,https://twitter.com/jiriatvirlab/status/808015275367002113,,,,
Mabouia,,,,OS X ransomware (PoC),,,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+Mabouia,,
MacAndChess,,,,Based on HiddenTear,,,,,,,,,
Magic,.magic,,"DECRYPT_ReadMe1.TXT
DECRYPT_ReadMe.TXT",Based on EDA2,AES(256),,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+Magic,,
MaktubLocker,,"[a-z]{4,6}",_DECRYPT_INFO_[extension pattern].html,,"AES(256), RSA (2048)",,,,https://blog.malwarebytes.org/threat-analysis/2016/03/maktub-locker-beautiful-and-dangerous/,,https://www.google.de/search?tbm=isch&q=Ransomware+MaktubLocker,,
Marlboro,.oops,,_HELP_Recover_Files_.html,,XOR,,,https://decrypter.emsisoft.com/marlboro,https://www.bleepingcomputer.com/news/security/marlboro-ransomware-defeated-in-one-day/,,,,
MarsJoke,".a19
.ap19",,"!!! Readme For Decrypt !!!.txt
ReadMeFilesDecrypt!!!.txt",,,,,https://securelist.ru/blog/issledovaniya/29376/polyglot-the-fake-ctb-locker/,https://www.proofpoint.com/us/threat-insight/post/MarsJoke-Ransomware-Mimics-CTB-Locker,,,,
MasterBuster,,,CreatesReadThisFileImportant.txt,,,,,,https://twitter.com/struppigel/status/791943837874651136,,,,
Matrix,,,[5 numbers]-MATRIX-README.RTF,,GnuPG,,,,https://twitter.com/rommeljoven17/status/804251901529231360,,,,
Meister,,,,Targeting French victims,,,,,https://twitter.com/siri_urz/status/840913419024945152,,,,
Merry X-Mas!,".PEGS1
.MRCR1
.RARE1
.MERRY
.RMCM1",,"YOUR_FILES_ARE_DEAD.HTA
MERRY_I_LOVE_YOU_BRUCE.HTA",Written in Delphi,,MRCR,,https://decrypter.emsisoft.com/mrcr,https://www.bleepingcomputer.com/news/security/merry-christmas-ransomware-and-its-dev-comodosecurity-not-bringing-holiday-cheer/,https://www.bleepingcomputer.com/news/security/-merry-christmas-ransomware-now-steals-user-private-data-via-diamondfox-malware/,,,
Meteoritan,,,"where_are_your_files.txt
readme_your_files_have_been_encrypted.txt",,,,,,https://twitter.com/malwrhunterteam/status/844614889620561924,,,,
MIRCOP,Lock.,,,"Prepends files
Demands 48.48 BTC",AES,Crypt888,,"http://www.bleepingcomputer.com/forums/t/618457/microcop-ransomware-help-support-lock-mircop/
https://www.avast.com/ransomware-decryption-tools#!",http://blog.trendmicro.com/trendlabs-security-intelligence/instruction-less-ransomware-mircop-channels-guy-fawkes/,http://www.nyxbone.com/malware/Mircop.html,https://www.google.de/search?tbm=isch&q=Ransomware+MIRCOP,,
MireWare,".fucked
.fuck",,READ_IT.txt,Based on HiddenTear,AES(256),,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+MireWare,,
Mischa,,.([a-zA-Z0-9]{4}),"YOUR_FILES_ARE_ENCRYPTED.HTML
YOUR_FILES_ARE_ENCRYPTED.TXT ","Packaged with Petya
PDFBewerbungsmappe.exe",,"""Petya's little brother""",,,http://www.bleepingcomputer.com/news/security/petya-is-back-and-with-a-friend-named-mischa-ransomware/,,https://www.google.de/search?tbm=isch&q=Ransomware+Mischa,,
MM Locker,.locked,,READ_IT.txt,Based on EDA2,AES(256),Booyah,,,https://www.proofpoint.com/us/threat-insight/post/ransomware-explosion-continues-cryptflle2-brlock-mm-locker-discovered,,https://www.google.de/search?tbm=isch&q=Ransomware+MM+Locker,,
Mobef,".KEYZ
.KEYH0LES",,"4-14-2016-INFECTION.TXT
IMPORTANT.README",,,"Yakes
CryptoBit",,,http://nyxbone.com/malware/Mobef.html,http://researchcenter.paloaltonetworks.com/2016/07/unit42-cryptobit-another-ransomware-family-gets-an-update/,http://nyxbone.com/images/articulos/malware/mobef/0.png,,
Mole,".mole
.mole02",,INSTRUCTION_FOR_HELPING_FILE_RECOVERY.TXT,,,CryptoMix,,https://www.bleepingcomputer.com/news/security/decryptor-released-for-the-mole02-cryptomix-ransomware-variant/,,,,,
Monument,,,,"Use the DarkLocker 5 porn screenlocker
Jigsaw variant",,,,,https://twitter.com/malwrhunterteam/status/844826339186135040,,,,
MOTD,.enc,,motd.txt,,,,,,https://www.bleepingcomputer.com/forums/t/642409/motd-ransomware-help-support-topics-motdtxt-and-enc-extension/,,,,
MSN CryptoLocker,,,RESTORE_YOUR_FILES.txt,,,,,,https://twitter.com/struppigel/status/810766686005719040,,,,
n1n1n1,,,decrypt explanations.html,"Filemaker: ""333333333333""",,,,,https://twitter.com/demonslay335/status/790608484303712256,https://twitter.com/demonslay335/status/831891344897482754,https://www.google.de/search?tbm=isch&q=Ransomware+n1n1n1,,
N-Splitter,.кибер разветвитель,,,Russian Koolova Variant,,,,,https://twitter.com/JakubKroustek/status/815961663644008448,https://www.youtube.com/watch?v=dAVMgX8Zti4&feature=youtu.be&list=UU_TMZYaLIgjsdJMwurHAi4Q,,,
Nagini,,,,Looks for C:\Temp\voldemort.horcrux,,,,,http://www.bleepingcomputer.com/news/security/the-nagini-ransomware-sics-voldemort-on-your-files/,,https://www.google.de/search?tbm=isch&q=Ransomware+Nagini,,
NanoLocker,,,ATTENTION.RTF,"no extension change
has a GUI","AES (256), RSA",,,http://github.com/Cyberclues/nanolocker-decryptor,,,https://www.google.de/search?tbm=isch&q=Ransomware+NanoLocker,,
Nemucod,.crypted,,Decrypted.txt,"7zip (a0.exe) variant cannot be decrypted
Encrypts the first 2048 Bytes","XOR(255)
7zip",,,"https://decrypter.emsisoft.com/nemucod
https://github.com/Antelox/NemucodFR
http://www.bleepingcomputer.com/news/security/decryptor-released-for-the-nemucod-trojans-crypted-ransomware/",https://blog.cisecurity.org/malware-analysis-report-nemucod-ransomware/,,https://www.google.de/search?tbm=isch&q=Ransomware+Nemucod,,
Netix,,,,,AES(256),RANSOM_NETIX.A,,,http://blog.trendmicro.com/trendlabs-security-intelligence/netflix-scam-delivers-ransomware/,,,,
NETWALKER,,,,,,,,,,,,,
Nhtnwcuf,,,"!_RECOVERY_HELP_!.txt
HELP_ME_PLEASE.txt",Does not encrypt the files / Files are destroyed,,,,,https://twitter.com/demonslay335/status/839221457360195589,,,,
NMoreira,".maktub
.__AiraCropEncrypted!
.aac",,"Recupere seus arquivos. Leia-me!.txt
Learn how to recover your files.txt",".aac is the extension used by the new version seen in July, 2017",mix of RSA and AES-256,"XRatTeam
XPan
AiraCrop",,https://decrypter.emsisoft.com/nmoreira,https://twitter.com/fwosar/status/803682662481174528,,,,
NoobCrypt,,,,,,,,,https://twitter.com/JakubKroustek/status/757267550346641408,https://www.bleepingcomputer.com/news/security/noobcrypt-ransomware-dev-shows-noobness-by-using-same-password-for-everyone/,https://www.google.de/search?tbm=isch&q=Ransomware+NoobCrypt,,
Nuke,.nuclear55,,"!!_RECOVERY_instructions_!!.html
!!_RECOVERY_instructions_!!.txt",,AES,,,,,,,,
Nullbyte,_nullbyte,,,,,,,https://download.bleepingcomputer.com/demonslay335/NullByteDecrypter.zip,https://www.bleepingcomputer.com/news/security/the-nullbyte-ransomware-pretends-to-be-the-necrobot-pokemon-go-application/,,,,
Ocelot,,,,Does not encrypt anything,,,,,https://twitter.com/malwrhunterteam/status/817648547231371264,,,,
ODCODC,.odcodc,C-email-abennaki@india.com-(NOMBRE_ARCHIVO.ext).odcodc,HOW_TO_RESTORE_FILES.txt,,XOR,,,http://download.bleepingcomputer.com/BloodDolly/ODCODCDecoder.zip,http://www.nyxbone.com/malware/odcodc.html,https://twitter.com/PolarToffee/status/813762510302183424,http://www.nyxbone.com/images/articulos/malware/odcodc/1c.png,,
Offline ransomware,.cbf,email-[params].cbf,"desk.bmp
desk.jpg
",email addresses overlap with .777 addresses,,"Vipasana, Cryakl",,https://support.kaspersky.com/viruses/disinfection/8547,http://bartblaze.blogspot.com.co/2016/02/vipasana-ransomware-new-ransom-on-block.html,,https://www.google.de/search?tbm=isch&q=Ransomware+Offline+ransomware,,
OMG! Ransomware,".LOL!
.OMG!",,how to get data.txt,,,GPCode,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+OMG!+Ransomware,,
Onyx,,,,Georgian ransomware,,,,,https://twitter.com/struppigel/status/791557636164558848,,https://www.google.de/search?tbm=isch&q=Ransomware+Onyx,,
Operation Global III,.EXE,,,Is a file infector (virus),,,,http://news.thewindowsclub.com/operation-global-iii-ransomware-decryption-tool-released-70341/,,,https://www.google.de/search?tbm=isch&q=Ransomware+Operation+Global+III,,
Owl,dummy_file.encrypted,dummy_file.encrypted.[extension],log.txt,,,CryptoWire,,,https://twitter.com/JakubKroustek/status/842342996775448576,,,,
OzozaLocker,.Locked,,HOW TO DECRYPT YOU FILES.txt,,,,,https://decrypter.emsisoft.com/ozozalocker,https://twitter.com/malwrhunterteam/status/801503401867673603,,,,
PadCrypt,.padcrypt,,"IMPORTANT READ ME.txt
File Decrypt Help.html
",has a live support chat,,,,,http://www.bleepingcomputer.com/news/security/padcrypt-the-first-ransomware-with-live-support-chat-and-an-uninstaller/,https://twitter.com/malwrhunterteam/status/798141978810732544,https://www.google.de/search?tbm=isch&q=Ransomware+PadCrypt,,
Padlock Screenlocker,,,,Unlock code is: ajVr/G\RJz0R,,,,,https://twitter.com/BleepinComputer/status/811635075158839296,,,,
Patcher,.crypt,,README!.txt,Targeting macOS users,,,,https://blog.malwarebytes.com/cybercrime/2017/02/decrypting-after-a-findzip-ransomware-infection/,https://www.bleepingcomputer.com/news/security/new-macos-patcher-ransomware-locks-data-for-good-no-way-to-recover-your-files/,,,,
PayDay,.sexy,,!!!!!ATENÇÃO!!!!!.html,Based off of Hidden-Tear,,,,,https://twitter.com/BleepinComputer/status/808316635094380544,,,,
PayDOS,,,,"Batch file
Passcode: AES1014DW256",,Serpent,,,https://www.bleepingcomputer.com/news/security/ransomware-goes-retro-with-paydos-and-serpent-written-as-batch-files/,,,,
Paysafecard Generator 2016,.cry_,test.cry_jpg,,,,,,,https://twitter.com/JakubKroustek/status/796083768155078656,,,,
PClock,,,"Your files are locked !.txt
Your files are locked !!.txt
Your files are locked !!!.txt
Your files are locked !!!!.txt
%AppData%\WinCL\winclwp.jpg ",CryptoLocker Copycat,XOR,"CryptoLocker clone
WinPlock",,https://decrypter.emsisoft.com/,https://www.bleepingcomputer.com/news/security/old-cryptolocker-copycat-named-pclock-resurfaces-with-new-attacks/,,https://www.google.de/search?tbm=isch&q=Ransomware+PClock,,
PetrWrap,,,,,,,,,https://securelist.com/blog/research/77762/petrwrap-the-new-petya-based-ransomware-used-in-targeted-attacks/,,,,
Petya,.encrypted,,"YOUR_FILES_ARE_ENCRYPTED.TXT
YOUR_FILES_ARE_ENCRYPTED.HTML
README.TXT","- overwrites MBR
- encrypts MFT
- PDFBewerbungsmappe.exe
- Symantec & FireEye have confirmed that the initial attack vector is MEDoc (tax account software)",Modified Salsa20,Goldeneye,02.07.2020,"http://www.thewindowsclub.com/petya-ransomware-decrypt-tool-password-generator
https://www.youtube.com/watch?v=mSqxFjZq_z4","https://blog.malwarebytes.org/threat-analysis/2016/04/petya-ransomware/ 
https://www.fireeye.com/blog/threat-research/2017/06/petya-ransomware-spreading-via-eternalblue-exploit.html ","https://www.bleepingcomputer.com/news/security/petya-ransomware-returns-with-goldeneye-version-continuing-james-bond-theme/
https://symantec-blogs.broadcom.com/blogs/threat-intelligence/petya-ransomware-wiper?om_ext_cid=biz_social_NAM_twitter_Asset%2520Type%2520%2520-%2520Blog,Petya",https://www.google.de/search?tbm=isch&q=Ransomware+Petya,,
Philadelphia,.locked,<file_hash>.locked,,"Coded by ""The_Rainmaker""",AES(256),,,https://decrypter.emsisoft.com/philadelphia,www.bleepingcomputer.com/news/security/the-philadelphia-ransomware-offers-a-mercy-button-for-compassionate-criminals/,,https://www.google.de/search?tbm=isch&q=Ransomware+Philadelphia,,
Phobos,.phobos,file name[ID-000QQQ.hacker@AOL.com].phobos,,Rebranded Dharma Ransom Note,,,,,https://www.coveware.com/blog/phobos-ransomware-distributed-dharma-crew,https://www.bleepingcomputer.com/forums/t/688649/phobos-ransomware-help-topic-phobos-phoboshta/page-2,https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=2ahUKEwjVjaiqlobgAhUK7mEKHU3IChsQjRx6BAgBEAU&url=https%3A%2F%2Fwww.bankinfosecurity.com%2Fdharma-gang-pushes-phobos-crypto-locking-ransomware-a-11961&psig=AOvVaw1myPcgPH-PrIBZzFQQiF8F&ust=1548410922537711,,
Phoenix,.R.i.P,,Important!.txt,Based on HiddenTear,,,,,https://twitter.com/BleepinComputer/status/804810315456200704,,,,
Pickles,.EnCrYpTeD,%random%.EnCrYpTeD,READ_ME_TO_DECRYPT.txt,Python Ransomware,,,,,https://twitter.com/JakubKroustek/status/834821166116327425,,,,
PizzaCrypts,.id-[victim_id]-maestro@pizzacrypts.info,,,,,,,http://download.bleepingcomputer.com/BloodDolly/JuicyLemonDecoder.zip,,,https://www.google.de/search?tbm=isch&q=Ransomware+PizzaCrypts,,
PokemonGO,.locked,,,Based on Hidden Tear,AES(256),,,,http://www.nyxbone.com/malware/pokemonGO.html,http://www.bleepingcomputer.com/news/security/pokemongo-ransomware-installs-backdoor-accounts-and-spreads-to-other-drives/,https://www.google.de/search?tbm=isch&q=Ransomware+PokemonGO,,
Popcorn Time,.filock,,"restore_your_files.html
restore_your_files.txt",,AES(256),,,,https://www.bleepingcomputer.com/news/security/new-scheme-spread-popcorn-time-ransomware-get-chance-of-free-decryption-key/,,,,
Polyglot,,,,Immitates CTB-Locker,AES(256),,,https://support.kaspersky.com/8547,https://securelist.com/blog/research/76182/polyglot-the-fake-ctb-locker/,,https://www.google.de/search?tbm=isch&q=Ransomware+Polyglot,,
Potato,.potato,,"README.png
README.html",,AES(256),,,,,,,,
PowerWare,.locky,,,Open-sourced PowerShell,AES(128),PoshCoder,,"https://github.com/pan-unit42/public_tools/blob/master/powerware/powerware_decrypt.py
https://download.bleepingcomputer.com/demonslay335/PowerLockyDecrypter.zip
",https://www.carbonblack.com/2016/03/25/threat-alert-powerware-new-ransomware-written-in-powershell-targets-organizations-via-microsoft-word/,http://researchcenter.paloaltonetworks.com/2016/07/unit42-powerware-ransomware-spoofing-locky-malware-family/,https://www.google.de/search?tbm=isch&q=Ransomware+PowerWare,,
PowerWorm,,,"DECRYPT_INSTRUCTION.html
looks like CryptoWall 3, but with additional warnings at the bottom that ransom price will go up after some time",no decryption possible,"AES, but throws key away, destroys the files",,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+PowerWorm,,
Princess Locker,,"[a-z]{4,6},[0-9]","!_HOW_TO_RESTORE_[extension].TXT
!_HOW_TO_RESTORE_[extension].html
!_HOW_TO_RESTORE_*id*.txt
.*id*
@_USE_TO_FIX_JJnY.txt",,,,,https://hshrzd.wordpress.com/2016/11/17/princess-locker-decryptor/,https://www.bleepingcomputer.com/news/security/introducing-her-royal-highness-the-princess-locker-ransomware/,https://blog.malwarebytes.com/threat-analysis/2016/11/princess-ransomware/,,,
PRISM,,,,,,,,,http://www.enigmasoftware.com/prismyourcomputerhasbeenlockedransomware-removal/,,https://www.google.de/search?tbm=isch&q=Ransomware+PRISM,,
Project34,,,ПАРОЛЬ.txt,,,,,,,,,,
ProposalCrypt,.crypted,,,,,,,https://twitter.com/demonslay335/status/812002960083394560,https://twitter.com/malwrhunterteam/status/811613888705859586,,,,
Ps2exe,,,,,,,,,https://twitter.com/jiriatvirlab/status/803297700175286273,,,,
PyL33T,.d4nk,,,Python Ransomware,,,,,https://twitter.com/Jan0fficial/status/834706668466405377,,,,
R,,,Ransomware.txt,,,,,,https://twitter.com/malwrhunterteam/status/846705481741733892,,,,
R980,.crypt,,"DECRYPTION INSTRUCTIONS.txt
rtext.txt",,,,,,https://otx.alienvault.com/pulse/57976b52b900fe01376feb01/,,https://www.google.de/search?tbm=isch&q=Ransomware+R980,,
RAA encryptor,.locked,,!!!README!!![id].rtf,Possible affiliation with Pony,,RAA,,,https://reaqta.com/2016/06/raa-ransomware-delivering-pony/,http://www.bleepingcomputer.com/news/security/the-new-raa-ransomware-is-created-entirely-using-javascript/,https://www.google.de/search?tbm=isch&q=Ransomware+RAA+encryptor,,
Rabion,,,,"RaaS
Copy of Ranion RaaS",,,,,https://twitter.com/CryptoInsane/status/846181140025282561,,,,
Radamant,".RDM
.RRK
.RAD
.RADAMANT",,YOUR_FILES.url,,AES(256),,,https://decrypter.emsisoft.com/radamant,"http://www.bleepingcomputer.com/news/security/new-radamant-ransomware-kit-adds-rdm-extension-to-encrypted-files/
",http://www.nyxbone.com/malware/radamant.html,https://www.google.de/search?tbm=isch&q=Ransomware+Radamant,,
Rakhni,".locked
.kraken
.darkness
.nochance
.oshit
.oplata@qq_com
.relock@qq_com
.crypto
.helpdecrypt@ukr.net
.pizda@qq_com
.dyatel@qq_com
_ryp
.nalog@qq_com
.chifrator@qq_com
.gruzin@qq_com
.troyancoder@qq_com
.encrypted
.cry
.AES256
.enc
.hb15",".coderksu@gmail_com_id[0-9]{2,3}
.crypt@india.com.[\w]{4,12}","<startup folder>\fud.bmp
<startup folder>\paycrypt.bmp
<startup folder>\strongcrypt.bmp
<startup folder>\maxcrypt.bmp
or a similar named bmp in the startup folder
%APPDATA%\Roaming\<random name>.bmp is set as wallpaper
",Files might be partially encrypted,,"Agent.iih 
Aura 
Autoit 
Pletor 
Rotor 
Lamer 
Isda
Cryptokluchen
Bandarchor",,https://support.kaspersky.com/us/viruses/disinfection/10556,,,https://www.google.de/search?tbm=isch&q=Ransomware+Rakhni,,
Ramsomeer,,,,Based on the DUMB ransomware,,,,,,,,,
Ranion,,,,RaaS service,AES(256),,,,https://www.bleepingcomputer.com/news/security/ranion-ransomware-as-a-service-available-on-the-dark-web-for-educational-purposes/,,,,
Rannoh,,locked-<original name>.[a-zA-Z]{4},,,,,,https://support.kaspersky.com/viruses/disinfection/8547,,,https://www.google.de/search?tbm=isch&q=Ransomware+Rannoh,,
RanRan,.zXz,,"VictemKey_0_5
VictemKey_5_30
VictemKey_30_100
VictemKey_100_300
VictemKey_300_700
VictemKey_700_2000
VictemKey_2000_3000
VictemKey_3000
zXz.html",,,,,https://github.com/pan-unit42/public_tools/tree/master/ranran_decryption,http://researchcenter.paloaltonetworks.com/2017/03/unit42-targeted-ransomware-attacks-middle-eastern-government-organizations-political-purposes/,https://www.bleepingcomputer.com/news/security/new-ranran-ransomware-uses-encryption-tiers-political-messages/,,,
Ransoc,,,,Doesn't encrypt user files,,,,,https://www.proofpoint.com/us/threat-insight/post/ransoc-desktop-locking-ransomware-ransacks-local-files-social-media-profiles,https://www.bleepingcomputer.com/news/security/ransoc-ransomware-extorts-users-who-accessed-questionable-content/,,,
Ransom32,,,,"no extension change, Javascript Ransomware",,,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+Ransom32,,
RansomLock,,,,Locks the desktop,Asymmetric 1024 ,,,,https://www.symantec.com/security_response/writeup.jsp?docid=2009-041513-1400-99&tabid=2,,https://www.google.com/search?tbm=isch&q=Ransomware+RansomLock,,
RansomPlus,.encrypted,,,,,,,,https://twitter.com/jiriatvirlab/status/825411602535088129,,,,
RarVault,,,RarVault.htm,,,,,,,,,,
Razy,".razy
.fear",,,,AES(128),,,,http://www.nyxbone.com/malware/Razy(German).html,http://nyxbone.com/malware/Razy.html,,,
Rector,".vscrypt
.infected
.bloc
.korrektor",,,,,,,https://support.kaspersky.com/viruses/disinfection/4264,,,https://www.google.de/search?tbm=isch&q=Ransomware+Rector,,
Red Alert,,,,Based on Hidden Tear,,,,,https://twitter.com/JaromirHorejsi/status/815557601312329728,,,,
RektLocker,.rekt,,Readme.txt,,AES(256),,,https://support.kaspersky.com/viruses/disinfection/4264,,,https://www.google.de/search?tbm=isch&q=Ransomware+RektLocker,,
RemindMe,".remind
.crashed",,decypt_your_files.html ,,,,,,http://www.nyxbone.com/malware/RemindMe.html,,http://i.imgur.com/gV6i5SN.jpg,,
Revenge,.REVENGE,,# !!!HELP_FILE!!! #.txt,CryptoMix / CryptFile2 Variant,AES(256),,,,https://www.bleepingcomputer.com/news/security/revenge-ransomware-a-cryptomix-variant-being-distributed-by-rig-exploit-kit/,,,,
Rokku,.rokku,,"README_HOW_TO_UNLOCK.TXT
README_HOW_TO_UNLOCK.HTML",possibly related with Chimera,Curve25519 + ChaCha,,,,https://blog.malwarebytes.org/threat-analysis/2016/04/rokku-ransomware/,,https://www.google.de/search?tbm=isch&q=Ransomware+Rokku,,
RoshaLock,,,,Stores your files in a password protected RAR file,,,,,https://twitter.com/siri_urz/status/842452104279134209,,,,
RozaLocker,.ENC,,,,,,,,https://twitter.com/jiriatvirlab/status/840863070733885440,,,,
Runsomewere,,,,"Based on HT/EDA2
Utilizes the Jigsaw Ransomware background",,,,,https://twitter.com/struppigel/status/801812325657440256,,https://www.google.de/search?tbm=isch&q=Ransomware+Runsomewere,,
RussianRoulette,,,,Variant of the Philadelphia ransomware,,,,,https://twitter.com/struppigel/status/823925410392080385,,https://www.google.de/search?tbm=isch&q=Ransomware+RussianRoulette,,
SADStory,,,,Variant of CryPy,,,,,https://twitter.com/malwrhunterteam/status/845356853039190016,,,,
Sage 2.0,.sage,,!Recovery_[3_random_chars].html,Predecessor CryLocker,,,,,https://www.bleepingcomputer.com/news/security/sage-2-0-ransomware-gearing-up-for-possible-greater-distribution/,https://www.govcert.admin.ch/blog/27/sage-2.0-comes-with-ip-generation-algorithm-ipga,https://www.google.de/search?tbm=isch&q=Ransomware+Sage+2.0,,
Sage 2.2,.sage,,,"Sage 2.2 deletes volume snapshots through vssadmin.exe, disables startup repair, uses process wscript.exe to execute a VBScript, and coordinates the execution of scheduled tasks via schtasks.exe.",,,,,https://malwarebreakdown.com/2017/03/16/sage-2-2-ransomware-from-good-man-gate,https://malwarebreakdown.com/2017/03/10/finding-a-good-man/ ,https://www.google.de/search?tbm=isch&q=Ransomware+Sage+2.2,,
Samas-Samsam,".encryptedAES
.encryptedRSA
.encedRSA
.justbtcwillhelpyou
.btcbtcbtc
.btc-help-you
.only-we_can-help_you
.iwanthelpuuu
.notfoundrans
.encmywork
.VforVendetta
.theworldisyours
.Whereisyourfiles
.helpmeencedfiles
.powerfulldecrypt
.noproblemwedecfiles
.weareyourfriends
.otherinformation
.letmetrydecfiles
.encryptedyourfiles
.weencedufiles
.iaufkakfhsaraf
.cifgksaffsfyghd",,"HELP_DECRYPT_YOUR_FILES.html
###-READ-FOR-HELLPP.html
000-PLEASE-READ-WE-HELP.html
CHECK-IT-HELP-FILES.html
WHERE-YOUR-FILES.html
HELP-ME-ENCED-FILES.html
WE-MUST-DEC-FILES.html
000-No-PROBLEM-WE-DEC-FILES.html
TRY-READ-ME-TO-DEC.html
000-IF-YOU-WANT-DEC-FILES.html
LET-ME-TRY-DEC-FILES.html
001-READ-FOR-DECRYPT-FILES.html
READ-READ-READ.html
IF_WANT_FILES_BACK_PLS_READ.html
READ_READ_DEC_FILES.html","Targeted attacks
-Jexboss
-PSExec
-Hyena",AES(256) + RSA(2096),"samsam.exe
MIKOPONI.exe
RikiRafael.exe
showmehowto.exe",,https://download.bleepingcomputer.com/demonslay335/SamSamStringDecrypter.zip,http://blog.talosintel.com/2016/03/samsam-ransomware.html,http://www.intelsecurity.com/advanced-threat-research/content/Analysis_SamSa_Ransomware.pdf,https://www.google.de/search?tbm=isch&q=Ransomware+Samas-Samsam,,
Sanction,.sanction,,DECRYPT_YOUR_FILES.HTML,"Based on HiddenTear, but heavily modified keygen",AES(256) + RSA(2096),,,,,,https://www.google.de/search?tbm=isch&q=Ransomware+Sanction,,
Sanctions,.wallet,,RESTORE_ALL_DATA.html,,AES(256) + RSA(2048),,,,https://www.bleepingcomputer.com/news/security/sanctions-ransomware-makes-fun-of-usa-sanctions-against-russia/,,,,
Sardoninir,.enc,,,,,,,,https://twitter.com/BleepinComputer/status/835955409953357825,,,,
Satan,.stn,,HELP_DECRYPT_FILES.html,RaaS,AES(256) + RSA(2096),,,,https://www.bleepingcomputer.com/news/security/new-satan-ransomware-available-through-a-ransomware-as-a-service-/,,,,
Satana,Sarah_G@ausi.com___,,!satana!.txt,,,,,,https://blog.malwarebytes.com/threat-analysis/2016/06/satana-ransomware/,https://blog.kaspersky.com/satana-ransomware/12558/,https://www.google.de/search?tbm=isch&q=Ransomware+Satana,,
Saturn,,,"#DECRYPT_MY_FILES#.txt
#DECRYPT_MY_FILES#.vbs
#DECRYPT_MY_FILES.BMP","VM aware, deletes volume shadow copies, disables windows startup repair, clears windows backup catalog.",,,02/19/2018,,,,,,
Scarab,.scarab,,,"Post encryption, text file is dropped w/personal identifier and email to contact as well as a Bitmessage account. Email = suupport[@]protonmail[.]com and Bitmessage = BM-2cTu8prUGDS6XmXqPrZiYXXeqyFw5dXEba",,,,,,,,,
Scraper,,,,no extension change,,,,http://securelist.com/blog/research/69481/a-flawed-ransomware-encryptor/,,,https://www.google.de/search?tbm=isch&q=Ransomware+Scraper,,
SerbRansom,.velikasrbija,,,,,,,,https://twitter.com/malwrhunterteam/status/830116190873849856,https://www.bleepingcomputer.com/news/security/ultranationalist-developer-behind-serbransom-ransomware/,,,
Serpent,.serpent,,"HOW_TO_DECRYPT_YOUR_FILES_[random_3_chars].html
HOW_TO_DECRYPT_YOUR_FILES_[random_3_chars].txt","Batch file
Passcode: RSA1014DJW2048",AES(256),PayDOS,,,https://www.bleepingcomputer.com/news/security/ransomware-goes-retro-with-paydos-and-serpent-written-as-batch-files/,https://www.proofpoint.com/us/threat-insight/post/new-serpent-ransomware-targets-danish-speakers,,,
Serpico,,,,DetoxCrypto Variant,AES,,,,http://www.nyxbone.com/malware/Serpico.html,,https://www.google.de/search?tbm=isch&q=Ransomware+Serpico,,
